Original works,,,,,
Opera,,,,,
Don Sanche (Le château de l'amour),1824–25,Stage,,vv ch orch,"opera in 1 act; libretto by Théaulon and de Rancé, after a story by Jean-Pierre Claris de Florian; first perf. 1825-10-17 in Paris; unpublished"
Hungarian Rhapsody No.15 (Rákóczi-Marsch),1847,"Piano, national theme",A minor,pf,2nd (easier) version of S.244/15; based on S.242/13; rev. for orch as S.117
Hungarian Rhapsody No.16 (Allegro),1882,"Piano, national theme",A minor,pf,exists in two versions; arr. for pf4h as S.622
Hungarian Rhapsody No.17 (Lento),1883,"Piano, national theme",D minor,pf,
Hungarian Rhapsody No.18 (Lento),1885,"Piano, national theme",F? minor,pf,exists in two versions; arr. for pf4h as S.623 [?]
Hungarian Rhapsody No.19 (Lento),1885,"Piano, national theme",D minor,pf,arr. for pf4h as S.623a [?]
Rákóczi-Marsch,1863,"Piano, national theme",A minor,pf,arr. of orchestral version (S.117); simplified version as S.244b
Rákóczi-Marsch,1871,"Piano, national theme",A minor,pf,simplified version of S.244a
Marche de Rákóczy (Édition populaire),1851,"Piano, national theme",A minor,pf,"based on S.242/13; see also S.244/15, S.117"
Ungarische Volkslieder (Magyar népdal) (5),1873,"Piano, national theme",,pf,
Csak titokban,1873,"Piano, national theme",D major,pf,
"Jaj, beh szennyes",1873,"Piano, national theme",G major,pf,
Beh szomoru ez az élet,1873,"Piano, national theme",G major,pf,
Beh! Sok falut,1873,"Piano, national theme",C? minor,pf,
"Erdt, erdt, sfrf erdt",1873,"Piano, national theme",F minor,pf,
Puszta-Wehmut (A puszta keserve),1871,"Piano, national theme",,pf,based on a song by Lyudmilla Gizycka-Zámoyská; also arr. for vn pf as S.379b
Italian,,,,,
La romanesca,,"Piano, national theme",,pf,see S.252a
Canzone Napolitana (Notturno),1842,"Piano, national theme",,pf,1st version
Canzone Napolitana (Notturno),1842,"Piano, national theme, Italian",,pf,"2nd version (""arr. élégant"")"
Polish,,,,,
Glanes de Woronince (3):,1847,"Piano, national theme",,pf,
Ballade d'Ukraïne (Dumka),1847,"Piano, national theme",,pf,
Mélodies polonaises,1847,"Piano, national theme",,pf,"based on No.1 of 19 Polish songs, Op.74 by Frederic Chopin"
Complainte (Dumka),1847,"Piano, national theme",,pf,
Mélodie polonaise,1843,"Piano, national theme",,pf,
Dumka,1871,"Piano, national theme",,pf,
Russian,,,,,
Air cosaque,1879,"Piano, national theme",,pf,formerly S.735
Le rossignol (Air russe d'Alexander Alabieff),1842,"Piano, national theme",,pf,based on a romance by Alexander Alyabyev; 1st version of S.250/1
Mélodies russes (Arabesques) (2):,1842,"Piano, national theme",,pf,
Le rossignol (Romance de Alexandr Alexandrovitch Alabieff),1842,"Piano, national theme",,pf,2nd version of S.249d
Chanson bohémienne (de Piotr Petrovitch Boulakhov),1842,"Piano, national theme",,pf,based on a song by Pyotr Bulakhov
Abschied (Russisches Volkslied),1885,"Piano, national theme",,pf,
Spanish,,,,,
Rondeau fantastique sur un thème espagnol (El contrabandista),1836,"Piano, national theme",B? major,pf,based on an aria from Manuel Garcia's opera El poeta calculista
La romanesca (Mélodie du 16ième siècle),1832–33,"Piano, national theme",,pf,formerly S.247; 1st version of S.252b
La romanesca (Mélodie du 16ième siècle),1852?,"Piano, national theme",,pf,2nd version of S.252a
Grosse Konzertfantasie über spanische Weisen,1845,"Piano, national theme",,pf,2nd version of S.738; themes used in S.254
Rhapsodie espagnole (Folies d’espagne et Jota aragonesa),1858,"Piano, national theme",,pf,based on S.253
"Piano, four hands",,,,,
Festpolonaise,,"Piano, 4 hands",,pf4h,renumbered as S.619a
Variation über das Thema von Borodin,,"Piano, 4 hands",,pf4h,renumbered as S.207a
Nocturne,,"Piano, 4 hands",E minor,pf4h,arr. of S.161/5; spurious (not by Liszt)
Two pianofortes,,,,,
Grosse Konzertstück über Themen aus Mendessohns Lieder ohne Worte,1834,"Piano, 2 pianos",,2pf,"based on themes from Songs Without Words, Op.19b by Felix Mendelssohn"
Concerto pathétique,1855,"Piano, 2 pianos",,2pf,based on S.176; 1st version of S.258/2
Concerto pathétique,1866,"Piano, 2 pianos",,2pf,2nd version of S.258/1; arr. for pf orch by Liszt and Edward Reuss as S.365a
Organ,,,,,
"Fantasie und Fuge über den Choral Ad nos, ad salutarem undam",1850,Organ,,org,based on a theme from the opera Le prophète by Giacomo Meyerbeer; published as No.4 of S.259; arr. for pf4h as S.624
Präludium und Fuge über den Namen BACH,1855–56,Organ,,org,1st version of S.260/2; arr. for pf as S.529/1
Präludium und Fuge über den Namen BACH,1869–70,Organ,,org,2nd version of S.260/1; arr. for pf as S.529/2
Pio IX (Der Papsthymnus),1863–65,Organ,,org,"arr. for pf as S.530, for pf4h as S.625, for orch as S.361; rev. for 2vv (+ org) as S.36; rev. for ch orch as S.3/8"
Andante religioso,1861,Organ,,org,"arr. by Alexander Gottschalg (rev. Liszt) of S.95, movt.IV"
Ora pro nobis,1864,Organ,,org,
Resignazione,1877–81,Organ,,org,see S.187
Missa pro organo lectarum celebrationi missarum adjumento inserviens,1879,Organ,,org,"based on S.8, S.265, S.504"
Gebet (Preghiera),1879,Organ,,org,rev. as movt. III of S.264
Requiem für die Orgel,1883,Organ,,org,based on S.12
Am Grabe Richard Wagners,1883,Organ,,org,arr. of S.135
Vortragsstücke (2):,1884,Organ,,org,
Introitus,1884,Organ,,org,
Trauerode (Die Todten),1884?,Organ,,org,arr. of S.112/1
Preludio,1885?,Organ,,org,version of S.666 without vv
Songs,,,,,
Angiolin dal biondo crin (Englein hold im Lockengold),1839,"Vocal, song",,v pf,1st version of S.269/2; arr. for pf as S.531/6
Angiolin dal biondo crin (Englein hold im Lockengold),1849?,"Vocal, song",,v pf,2nd version of S.269/1
Sonetti di Petrarca (Petrarca-Sonette) (3):,1843–46,"Vocal, song",,v pf,1st version of S.270b (for tenor voice)
Pace non trovo (Fried' ist versagt mir),1843–46,"Vocal, song",,v pf,1st version of S.270b/2 (for tenor voice); arr. for pf as S.158/1
Benedetto sia'l giorno (Sei gesegnet immerdar),1843–46,"Vocal, song",,v pf,1st version of S.270b/1 (for tenor voice); arr. for pf as S.158/2
I vidi in terra (So sah ich denn auf Erden Engelsfrieden und Glanz),1843–46,"Vocal, song",,v pf,1st version of S.270b/3 (for tenor voice); arr. for pf as S.158/3
Sonetti di Petrarca (Petrarca-Sonette) (3):,1864–82,"Vocal, song",,v pf,2nd version of S.270a (for low voice)
Benedetto sia'l giorno (Sei gesegnet immerdar),1864–82,"Vocal, song",,v pf,2nd version of S.270a (for low voice)
Pace non trovo (Fried' ist versagt mir),1864–82,"Vocal, song",,v pf,2nd version of S.270a (for low voice)
I vidi in terra (So sah ich denn auf Erden Engelsfrieden und Glanz),1864–82,"Vocal, song",,v pf,2nd version of S.270a (for low voice)
Il m'aimait tant,1840–42,"Vocal, song",,v pf,arr. for pf as S.533
"Im Rhein, im schönen Strome",1840,"Vocal, song",,v pf,1st version of S.272/2; arr. for pf as S.531/2
"Im Rhein, im schönen Strome",1855,"Vocal, song",,v pf,2nd version of S.272/1
Die Loreley,1841,"Vocal, song",,v pf,1st version of S.273/2; arr. for pf as S.531/1
Die Loreley,1854–56,"Vocal, song",,v pf,2nd version of S.273/1; arr. for pf as S.532; arr. for v orch as S.369
"Die Zelle in Nonnenwerth (Ach, nun taucht die Klosterzelle)",1841,"Vocal, song",,v pf,"1st version of S.274/2, S.301b/1, S.301b/2; arr. for pf as S.534/1"
"Die Zelle in Nonnenwerth (Ach, nun taucht die Klosterzelle)",1858–60,"Vocal, song",,v pf,"4th version of S.274/1, S.301b/1, S.301b/2; arr. for pf as S.534/3, for vn/vc pf as S.382"
Mignons Lied (Kennst du das Land),1842,"Vocal, song",,v pf,"1st version of S.275/2, S.275/3; arr. for pf as S.531/3"
Mignons Lied (Kennst du das Land),1854,"Vocal, song",,v pf,"2nd version of S.275/1, S.275/3"
Mignons Lied (Kennst du das Land),1860,"Vocal, song",,v pf,"3rd version of S.275/1, S.275/2; arr. for v orch as S.370"
Comment disaient-ils (Was tun?),1842,"Vocal, song",,v pf,1st version of S.276/2; arr. for pf as S.534
Comment disaient-ils,1849–59,"Vocal, song",,v pf,2nd version of S.276/1
Bist du (Mild wie ein Lufthauch),1844,"Vocal, song",,v pf,1st version of S.277/2
Bist du (Mild wie ein Lufthauch),1878,"Vocal, song",,v pf,2nd version of S.277/1
Es war ein König in Thule,1842,"Vocal, song",,v pf,1st version of S.278/2; arr. for pf as S.531/4
Es war ein König in Thule,1856,"Vocal, song",,v pf,2nd version of S.278/2
Der du von dem Himmel bist,1842,"Vocal, song",,v pf,"1st version of S.279/2, S.279/3, S.279/4; arr. for pf as S.531/5"
Der du von dem Himmel bist,1849,"Vocal, song",,v pf,"2nd version of S.279/1, S.279/3, S.279/4"
Der du von dem Himmel bist,1860,"Vocal, song",,v pf,"3rd version of S.279/1, S.279/2, S.279/4"
Der du von dem Himmel bist,1870,"Vocal, song",,v pf,"4th version of S.279/1, S.279/2, S.279/3"
Freudvoll und leidvoll I,1844,"Vocal, song",,v pf,1st version of S.280/2; arr. for pf as S.167a; for 2nd setting see S.280bis
Freudvoll und leidvoll I,1849,"Vocal, song",,v pf,2nd version of S.280/1; for 2nd setting see S.280bis
Freudvoll und leidvoll II,1848?,"Vocal, song",,v pf,for 1st setting see S.280
Die Vätergruft,1844,"Vocal, song",,v pf,arr. for v orch as S.371
Oh! quand je dors,1842,"Vocal, song",,v pf,1st version of S.282/2; arr. for pf as S.536
Oh! quand je dors,1849,"Vocal, song",,v pf,2nd version of S.282/1
"Enfant, si j'étais roi",1844,"Vocal, song",,v pf,1st version of S.283/2; arr. for pf as S.537
"Enfant, si j'étais roi",1849,"Vocal, song",,v pf,2nd version of S.283/1
S'il est un charmant gazon,1844,"Vocal, song",,v pf,1st version of S.284/2; arr. for pf as S.538
S'il est un charmant gazon,1849–59,"Vocal, song",,v pf,2nd version of S.284/1
La tombe et la rose,1844,"Vocal, song",,v pf,arr. for pf as S.539
Gastibelza (Bolero),1844,"Vocal, song",,v pf,arr. for pf as S.540
Du bist wie eine Blume,1843,"Vocal, song",,v pf,1st version of S.287/2
Du bist wie eine Blume,1849,"Vocal, song",,v pf,2ndt version of S.287/1
Was Liebe sei,1842,"Vocal, song",,v pf,"1st version of S.288/2, S.288/3"
Was Liebe sei,1854–55,"Vocal, song",,v pf,"2nd version of S.288/1, S.288/3"
Was Liebe sei,1878–79,"Vocal, song",,v pf,"3rd version of S.288/1, S.288/2"
Vergiftet sind meine Lieder,1843,"Vocal, song",,v pf,1st version of S.289/2
Vergiftet sind meine Lieder,1859,"Vocal, song",,v pf,2nd version of S.289/1
Morgens steh ich auf und frage,1843,"Vocal, song",,v pf,1st version of S.290/2
Morgens steh ich auf und frage,1849–59,"Vocal, song",,v pf,2nd version of S.290/1
Die tote Nachtigall,1843,"Vocal, song",,v pf,1st version of S.291/2
Die tote Nachtigall,1870–79,"Vocal, song",,v pf,2nd version of S.291/1
Lieder aus Schiller's Wilhelm Tell (3),1845,"Vocal, song",,v pf,1st version of S.292b
Der Fischerknabe (Es lächelt der See),1845,"Vocal, song",,v pf,1st version of S.292b/1
Der Hirt (Ihr Matten lebt wohl),1845,"Vocal, song",,v pf,1st version of S.292b/2
Der Alpenjäger (Es donnern die Höh'n),1845,"Vocal, song",,v pf,1st version of S.292b/3
Lieder aus Schiller's Wilhelm Tell (3),1855?,"Vocal, song",,v pf,2nd version of S.292a; arr. for v orch as S.372
Der Fischerknabe (Es lächelt der See),1855?,"Vocal, song",,v pf,2nd version of S.292a/1; arr. for v orch as S.372/1
Der Hirt (Ihr Matten lebt wohl),1855?,"Vocal, song",,v pf,2nd version of S.292a/2; arr. for v orch as S.372/2
Der Alpenjäger (Es donnern die Höh'n),1855?,"Vocal, song",,v pf,2nd version of S.292a/3; arr. for v orch as S.372/3
Jeanne d'Arc au bûcher,1845,"Vocal, song",,v pf,1st version of S.293/2; arr. for v orch as S.373/1
Jeanne d'Arc au bûcher,1874–75,"Vocal, song",,v pf,2nd version of S.293/1; arr. for v orch as S.373/2
Es rauschen die Winde,1845,"Vocal, song",,v pf,1st version of S.294/2
Es rauschen die Winde,1849?,"Vocal, song",,v pf,2nd version of S.294/1
Wo weilt er?,1844,"Vocal, song",,v pf,
Ich möchte hingehn,1844–56?,"Vocal, song",,v pf,
Wer nie sein Brot mit Tränen aß,1845,"Vocal, song",,v pf,1st version of S.297/2
Wer nie sein Brot mit Tränen aß,1849,"Vocal, song",,v pf,2nd version of S.297/1
O lieb so lang du lieben kannst,1843,"Vocal, song",,v pf,1st version of S.298/2
O lieb so lang du lieben kannst,1843,"Vocal, song",,v pf,2nd version of S.298/1; arr. for pf as S.541/3
(Liebestraum No.3),,,,,
Über die Aeolsharfe,1846,"Vocal, song",,v pf,
Isten veled,1847,"Vocal, song",,v pf,1st version of S.299/2
Isten veled,1879,"Vocal, song",,v pf,2nd version of S.299/1
Le Juif errant,1847,"Vocal, song",,v pf,unpublished
"Kling leise, mein Lied",1848,"Vocal, song",,v pf,1st version of S.301/2
"Kling leise, mein Lied",1849–60,"Vocal, song",,v pf,2nd version of S.301/1
Oh pourquoi donc,1844?,"Vocal, song",,v pf,rev. for pf as S.169
En ces lieux tout me parle d'elle (Élégie),1844,"Vocal, song",,v pf,"2nd version of S.274/1, S.274/2, S.301b/2; arr. for pf as S.534/2"
Elégie (En ces lieux),1845,"Vocal, song",,v pf,"2nd version of S.274/1, S.274/2, S.301b/1; arr. for pf as S.534/2bis"
Die Macht der Musik,1848,"Vocal, song",,v pf,
Weimars Toten,1848,"Vocal, song",,v pf,
Le vieux vagabond (Der alte Vagabund),1848,"Vocal, song",,v pf,
"Schwebe, schwebe, blaues Auge",1845,"Vocal, song",,v pf,1st version of S.305/2
"Schwebe, schwebe, blaues Auge",1849–60,"Vocal, song",,v pf,2nd version of S.305/1
Über allen Gipfeln ist Ruh,1848,"Vocal, song",,v pf,1st version of S.306/2
Über allen Gipfeln ist Ruh,1859,"Vocal, song",,v pf,2nd version of S.306/1
Quand tu chantes bercée,1842,"Vocal, song",,v pf,
"Göttliche Gedanken, selige Gefühle",1848,"Vocal, song",,v pf,
Hohe Liebe (In Liebesarmen ruht ihr trunken),1850,"Vocal, song",,v pf,arr. for pf as S.541/1
(Liebestraum No.1),,,,,
Gestorben war ich (Seliger tod),1845–46,"Vocal, song",,v pf,arr. for pf as S.541/2
(Liebstraum No.2),,,,,
Ein Fichtenbaum steht einsam I,1845,"Vocal, song",,v pf,1st setting of S.309bis
Ein Fichtenbaum steht einsam II,1860,"Vocal, song",,v pf,2nd setting of S.309
Nimm einen Strahl der Sonne (Ihr Auge),1843–49,"Vocal, song",,v pf,
Anfangs wollt' ich fast verzagen,1849,"Vocal, song",,v pf,1st version of S.311/2
Anfangs wollt' ich fast verzagen,1860?,"Vocal, song",,v pf,2nd version of S.311/1
Wie singt die Lerche schön,1855,"Vocal, song",,v pf,
Weimars Volkslied,1857,"Vocal, song",,v pf,"arr. for pf4h as S.588; for pf as S.542/1; for mch ww br perc as S.87/1a, S.87/1bis.; for orch by Liszt and Franz Doppler as S.359a; for mch (+ pf) as S.87/2; for uch br as S.87/8; for mch as S.87/3a, S.87/3b; for org as S.672/1; for org/harm as S.672/2; for mch org as S.87/4; for ch (+ pf) as S.87/5; for uch as S.87/6; for cch as S.87/7"
Es muss ein Wunderbares sein,1852,"Vocal, song",,v pf,
Ich liebe dich,1857,"Vocal, song",,v pf,arr. for pf as S.542a
Muttergottes-Sträusslein zum Mai-Monate,1857,"Vocal, song",,v pf,see also S.765
Das Veilchen,1857,"Vocal, song",,v pf,
Das Schlüsselblumen,1857,"Vocal, song",,v pf,
Lasst mich ruhen,1858,"Vocal, song",,v pf,
In Liebeslust,1858,"Vocal, song",,v pf,
Ich scheide,1860,"Vocal, song",,v pf,
Die drei Zigeuner,1860,"Vocal, song",,v pf,"arr. for vn pf as S.383, for v orch as S.374"
Die stille Wasserrose,1860,"Vocal, song",,v pf,
Wieder möcht ich dir begegnen,1860,"Vocal, song",,v pf,
Jugendglück,1860,"Vocal, song",,v pf,
Blume und Duft,1854,"Vocal, song",,v pf,
Die Fischerstochter,1871,"Vocal, song",,v pf,
La perla (Die Perle),1872,"Vocal, song",,v pf,
J'ai perdu ma force et ma vie (Ich verlor die Kraft und das Leben),1872,"Vocal, song",,v pf,
Ihr Glocken von Marling,1874,"Vocal, song",,v pf,
Und sprich,1875–79,"Vocal, song",,v pf,
Sei still,1877–79?,"Vocal, song",,v pf,
Gebet,1878,"Vocal, song",,v pf,
Einst,1878,"Vocal, song",,v pf,
An Edlitam (Zur silbernen Hochzeit),1878,"Vocal, song",,v pf,
Der Glückliche (Wie glänzt nun die welt),1878,"Vocal, song",,v pf,
"Go Not, Happy Day (Weil noch, Sonnenstrahl)",1879,"Vocal, song",,v pf,
Verlassen (Mir ist die Welt so freudenleer),1880,"Vocal, song",,v pf,
Des Tages laute Stimmen schweigen,1880,"Vocal, song",,v pf,
Und wir dachten der Toten,1871?,"Vocal, song",,v pf,
A magyarok Istene (Ungarns Gott),1881,"Vocal, song",,v pf (+ mch),"arr. for pf as S.543, for pflh as S.543bis, for org/harm as S.674, for pf4h as S.755a[?], for bar mch ww br perc as S.345a, for vn pf as S.381a"
Magyar király-dal (Ungarisches Königslied),1883,"Vocal, song",,v pf,"arr. for pf as S.544, for pf4h as S.626, for mch as S.93/1, for ch as S.93/2, for mch pf as S.93/3, for ch pf as S.93/4, for mch orch as S.93/5, for ch orch as S.93/6, for cch as S.93/7"
"Do Not Reproach Me, S.340a (Liszt, Franz) (?? ????? ????, ??? ????)",1866,"Vocal, song",,v pf,
Other vocal works,,,,,
Ave Maria IV,1881,Vocal,G major,v org/harm,arr. for pf as S.545; for org as S.674b
Le Crucifix,1879,Vocal,,v pf/harm,"1st version of S.342/2, S.342/3"
Le Crucifix,1879,Vocal,,v pf/harm,"2nd version of S.342/1, S.342/3"
Le Crucifix,1881–83,Vocal,,v pf/harm,"3rd version of S.342/1, S.342/2"
Sancta Caecilia,1880–85,Vocal,,v org/harm,
O Meer im Abendstrahl,1881?,Vocal,,2vv pf/harm,
Wartburg-Lieder (7):,1872–73,Choral,,3vv ch orch/pf,
An Frau Minne (Die Erde ist erschlossen),1872–73,Choral,,ch orch/pf,
Wolfram von Eschenbach (Als wir mit deutschen Klingen),1872–73,Choral,,v ch orch/pf,
Heinrich von Ofterdingen (Hab' ich geträumt?),1872–73,Vocal,,v orch/pf,
Walther von der Vogelweide (Beim Scheiden der Sonne erschimmert),1872–73,Vocal,,v orch/pf,arr. for v vn pf as S.345/3a
Walther von der Vogelweide (Beim Scheiden der Sonne erschimmert),1872–73,Vocal,,v vn pf,arr. of S.345/3
